spanish	english	pos	cefr	tags
metáfora	metaphor	noun	B1.1	education
mientras tanto	meanwhile	phrase	B1.1	MWU|comparison|glue|time
ministerio	ministry	noun	B1.1	
ministro	minister	noun	B1.1	society
minucioso	thorough	adj	B1.1	education
modelar	to model	verb	B1.1	tech
modelización	modeling	noun	B1.1	tech
monarquía	monarchy	noun	B1.1	society
mostrar	to show	verb	B1.1	media
motivación	motivation	noun	B1.1	work
movimiento	movement	adj	B1.1	philosophy
muestra	sample, display	noun	B1.1	education|media
musical	musical	adj	B1.1	media
máquina	machine	noun	B1.1	
máster	master's degree	verb	B1.1	
método	method	noun	B1.1	education|work
música	music	adj	B1.1	media
nacionalidad	nationality	adj	B1.1	
nación	nation	noun	B1.1	society
nanotecnología	nanotechnology	noun	B1.1	tech
negociación	negotiation	noun	B1.1	work
neutral	neutral	adj	B1.1	education
no obstante	nevertheless	phrase	B1.1	MWU|discourse|glue|philosophy|time
noción	notion	noun	B1.1	philosophy
normal	normal	adj	B1.1	philosophy
nostalgia	nostalgia	adj	B1.1	health
notablemente	notably	adv	B1.1	philosophy
noticia	news	noun	B1.1	
novato	novice	adj	B1.1	work
objeción	objection	noun	B1.1	education
objetar	to object	verb	B1.1	education
objetivo	objective, goal	adj	B1.1	education|philosophy|tech|work
obligaciones	obligations	noun	B1.1	philosophy
obra de arte	artwork	phrase	B1.1	MWU|glue
obra literaria	literary work	phrase	B1.1	MWU|glue|media
observar	to observe	verb	B1.1	education|tech
obsesión	obsession	noun	B1.1	health
obtener	to obtain	verb	B1.1	work
obvio	obvious	adj	B1.1	philosophy
ocasionalmente	occasionally	adv	B1.1	time
oftalmólogo	ophthalmologist	adj	B1.1	
olímpico	Olympic	adj	B1.1	
opinión	opinion	noun	B1.1	
opinión pública	public opinion	phrase	B1.1	MWU
oponerse	to oppose	verb	B1.1	reflexive|society
oprimido	oppressed	adj	B1.1	society
optimizar	to optimize	verb	B1.1	tech|work
ordinario	ordinary	adj	B1.1	philosophy
orgánico	organic	adj	B1.1	
orientador	counselor	noun	B1.1	
paciencia	patience	noun	B1.1	
pacífico	peaceful	adj	B1.1	society
padecer	to suffer	verb	B1.1	health
pandemia	pandemic	adj	B1.1	
para que	so that	connector	B1.1	MWU|comparison|discourse|glue|philosophy
paralelamente	in parallel	adv	B1.1	time
paraolímpico	Paralympic	adj	B1.1	
parcial	partial	adj	B1.1	education
parlamento	parliament	adj	B1.1	
participar	to participate	verb	B1.1	society
pasión	passion	noun	B1.1	health
patrimonio	heritage	noun	B1.1	
paulatinamente	gradually	adv	B1.1	time
pediatra	pediatrician	adj	B1.1	
pensar	to think	verb	B1.1	philosophy
perdonar	to forgive	verb	B1.1	health
perfectamente	perfectly	adv	B1.1	philosophy
pericia	expertise	noun	B1.1	work
periodista	journalist	adj	B1.1	
permanentemente	permanently	adv	B1.1	time
permiso de maternidad	maternity, paternity leave	phrase	B1.1	MWU
perseverancia	perseverance	noun	B1.1	work
perseverar	to persevere	verb	B1.1	work
persistir	to persist	verb	B1.1	work
perspectiva	perspective	adj	B1.1	education
período de prueba	probation period	phrase	B1.1	MWU
pieza	piece	noun	B1.1	media
plagio	plagiarism	noun	B1.1	
plataforma	platform	noun	B1.1	tech
plazo	deadline, term	noun	B1.1	
plenamente	fully	adv	B1.1	philosophy
población	population	noun	B1.1	education|society
podcast	podcast	noun	B1.1	
político	politician, political	adj	B1.1	society
ponerse a	to start doing	phrase	B1.1	MWU|philosophy
por consiguiente	consequently	connector	B1.1	MWU|discourse|glue|philosophy
por el contrario	on the contrary	phrase	B1.1	MWU|philosophy
por medio de	by means of	phrase	B1.1	MWU|philosophy
por último	finally	connector	B1.1	MWU|discourse|glue|philosophy
posteriormente	subsequently	adv	B1.1	time
postgrado	postgraduate	noun	B1.1	
poético	poetic	adj	B1.1	media
precisamente	precisely	adv	B1.1	philosophy
preciso	precise	adj	B1.1	education|tech
prejuicio	prejudice	adj	B1.1	society
prensa	press	noun	B1.1	
prepararse	to prepare	verb	B1.1	reflexive|work
presencial	in-person	noun	B1.1	
presentación	presentation	adj	B1.1	media
presentador	presenter, host	adj	B1.1	
preservar	to preserve	verb	B1.1	
presidente	president	adj	B1.1	society
presumir	to presume	verb	B1.1	philosophy
presupuesto	budget	noun	B1.1	
pretender	to intend	verb	B1.1	philosophy
previamente	previously	adv	B1.1	time
primitivo	primitive	adj	B1.1	philosophy
principiante	beginner	adj	B1.1	work
principios	principles	noun	B1.1	philosophy
proactivo	proactive	adj	B1.1	work
problema social	social problem	phrase	B1.1	MWU|society
proceso	process	noun	B1.1	
procurar	to try	verb	B1.1	philosophy
programa informático	software	phrase	B1.1	MWU
programar	to program	verb	B1.1	tech
progresar	to progress	verb	B1.1	work
progresista	progressive	adj	B1.1	society
progresivamente	progressively	adv	B1.1	time
promesa	promise	noun	B1.1	
promover	to promote	verb	B1.1	society
pronóstico	prognosis	noun	B1.1	
propaganda	propaganda	noun	B1.1	
propósito	purpose	noun	B1.1	philosophy
prosa	prose	noun	B1.1	media
proteger	to protect	verb	B1.1	society
protestar	to protest	verb	B1.1	society
préstamo estudiantil	student loan	phrase	B1.1	MWU
psiquiatra	psychiatrist	noun	B1.1	
publicar	to publish	verb	B1.1	media
quienquiera	whoever	pron	B1.1	philosophy
racionalidad	rationality	adj	B1.1	philosophy
racismo	racism	noun	B1.1	society
radical	radical	adj	B1.1	
radiografía	X-ray	noun	B1.1	
razonable	reasonable	adj	B1.1	philosophy
razonar	to reason	verb	B1.1	philosophy
real	real	adj	B1.1	tech
realidad aumentada	augmented reality	phrase	B1.1	MWU
realidad virtual	virtual reality	phrase	B1.1	MWU
rebatir	to refute, to rebut	verb	B1.1	education|philosophy
rebeldía	rebellion	noun	B1.1	health
receptor	receiver	adj	B1.1	
recesión	recession	noun	B1.1	
rechazar	to reject	verb	B1.1	society
reciclar	to recycle	verb	B1.1	
reclamar	to claim	verb	B1.1	society
reconciliarse	to reconcile	verb	B1.1	health|reflexive
rector	rector, chancellor	noun	B1.1	
recursos naturales	natural resources	phrase	B1.1	MWU
redacción	writing	noun	B1.1	media
reducir	to reduce	verb	B1.1	
referencias	references	noun	B1.1	
refinado	refined	adj	B1.1	media
reflexionar	to reflect	verb	B1.1	philosophy
reforestación	reforestation	noun	B1.1	
refugiado	refugee	noun	B1.1	
refutar	to refute	verb	B1.1	education|philosophy
reglamento	regulation	noun	B1.1	
rehabilitación	rehabilitation	noun	B1.1	
reivindicar	to demand	verb	B1.1	society
relativamente	relatively	adv	B1.1	philosophy
relato	story	noun	B1.1	media
rencor	grudge	noun	B1.1	health
rencor	to hold a grudge	verb	B1.1	health
repentinamente	suddenly	adv	B1.1	time
reportero	reporter	noun	B1.1	
representar	to represent	verb	B1.1	media
república	republic	adj	B1.1	society
resentimiento	resentment	adj	B1.1	health
residuo	waste, residue	noun	B1.1	
resignación	resignation	noun	B1.1	health
resistencia	endurance, resistance	noun	B1.1	health
resistir	to resist	verb	B1.1	society
resolución de problemas	problem solving	phrase	B1.1	MWU|work
resonancia magnética	MRI	phrase	B1.1	MWU
respeto	respect	noun	B1.1	
reunión virtual	virtual meeting	phrase	B1.1	MWU
reutilizar	to reuse	verb	B1.1	
revisar	to review	verb	B1.1	media
riguroso	rigorous	adj	B1.1	education|tech
riqueza	wealth	adj	B1.1	society
rivalizar	to rival	verb	B1.1	work
robotización	robotization	noun	B1.1	tech
robótica	robotics	adj	B1.1	
rueda de prensa	press conference	phrase	B1.1	MWU
récord	record	noun	B1.1	
sabiduría	wisdom	noun	B1.1	philosophy
saborear	to savor	verb	B1.1	health
salud mental	mental health	phrase	B1.1	MWU|health
salvajemente	savagely	adv	B1.1	health
salvo que	except that, unless	phrase	B1.1	MWU|comparison|philosophy
satisfacción	satisfaction	noun	B1.1	
seguidor	follower	noun	B1.1	
seguir + gerund	to keep doing	phrase	B1.1	MWU|philosophy
seguridad social	social security	phrase	B1.1	MWU
semestre	semester	noun	B1.1	
seminario	seminar	noun	B1.1	
senado	senate	noun	B1.1	
senador	senator	noun	B1.1	society
sencillo	simple	adj	B1.1	philosophy
sensibilidad	sensitivity	noun	B1.1	
sentencia	sentence, verdict	adj	B1.1	
sequía	drought	noun	B1.1	
sesgado	biased	adj	B1.1	education
sexismo	sexism	noun	B1.1	society
significado	meaning	noun	B1.1	philosophy
significativamente	significantly	adv	B1.1	philosophy
simpatía	sympathy	noun	B1.1	health
simulación	simulation	noun	B1.1	tech
simular	to simulate	verb	B1.1	tech|time
simultáneamente	simultaneously	adv	B1.1	time
sinceridad	sincerity	noun	B1.1	philosophy|time
sindicato	union	noun	B1.1	
sintetizar	to synthesize	verb	B1.1	education|philosophy
sistema	system	noun	B1.1	tech
sistema inmune	immune system	phrase	B1.1	MWU
sistemático	systematic	adj	B1.1	education|tech
sobresalir	to excel	verb	B1.1	work
social	social	adj	B1.1	society
sofisticado	sophisticated	adj	B1.1	media|philosophy|tech
solicitud de empleo	job application	phrase	B1.1	MWU
solidaridad	solidarity	noun	B1.1	society
solidario	supportive	adj	B1.1	society
sostener	to maintain	verb	B1.1	education|philosophy
sostenible	sustainable	adj	B1.1	
subconsciencia	subconscious, subconsciousness	adj	B1.1	health
subjetivo	subjective	adj	B1.1	education
sublime	sublime	adj	B1.1	media
sufrir	to suffer	verb	B1.1	health
sumamente	extremely	adv	B1.1	philosophy
superar	to overcome	verb	B1.1	work
supervisión	supervision	noun	B1.1	work
suponer	to suppose	verb	B1.1	philosophy
suscriptor	subscriber	noun	B1.1	
sustentación	support	noun	B1.1	education
sustentar	to support	verb	B1.1	education
símbolo	symbol	noun	B1.1	
talento	talent	adj	B1.1	media|work
talentoso	talented	adj	B1.1	work
taller	workshop	verb	B1.1	
tecnológico	technological	adj	B1.1	tech
teletrabajo	remote work	noun	B1.1	
tema	theme	noun	B1.1	media
temporalmente	temporarily	adv	B1.1	time
tender a	to tend to	phrase	B1.1	MWU|philosophy
teoría	theory	noun	B1.1	education|philosophy|tech
terapia	therapy	noun	B1.1	
ternura	tenderness	noun	B1.1	
terremoto	earthquake	noun	B1.1	
territorio	territory	noun	B1.1	
tertulia	talk show, discussion	adj	B1.1	
tesis	thesis	noun	B1.1	education|philosophy
tiernamente	tenderly	adv	B1.1	health
tolerancia	tolerance	noun	B1.1	
tolerante	tolerant	adj	B1.1	society
tolerar	to tolerate	verb	B1.1	society
toma de decisiones	decision making	phrase	B1.1	MWU|work
tormenta	storm	noun	B1.1	
torneo	tournament	adj	B1.1	
trabajo duro	hard work	phrase	B1.1	MWU|glue|work
trabajo en grupo	group work	phrase	B1.1	MWU|glue
trabajo individual	individual work	phrase	B1.1	MWU|glue
tradicional	traditional	adj	B1.1	media|philosophy|society
traición	betrayal	adj	B1.1	
transplante	transplant	adj	B1.1	
tratamiento	treatment	adj	B1.1	
trayectoria	trajectory, path	noun	B1.1	work
tremendamente	tremendously	adv	B1.1	philosophy
tribunal	court	noun	B1.1	
trimestre	trimester, quarter	noun	B1.1	
tristeza	sadness	noun	B1.1	
triunfar	to succeed	verb	B1.1	work
tsunami	tsunami	noun	B1.1	
tutor	tutor	noun	B1.1	
táctica	tactic	adj	B1.1	work
técnica	technique	noun	B1.1	media|work
técnico	technical	adj	B1.1	tech
típico	typical	adj	B1.1	philosophy
tóxico	toxic	adj	B1.1	
ulteriormente	later	adv	B1.1	time
urna	ballot box	adj	B1.1	
vacuna	vaccine	noun	B1.1	
validar	to validate	verb	B1.1	education|philosophy|tech
valor	courage, value	adj	B1.1	philosophy
valoración	assessment	adj	B1.1	education
valorar	to value, to assess	verb	B1.1	education|health|society
vanguardista	avant-garde	adj	B1.1	media
variable	variable	adj	B1.1	education
vehementemente	vehemently	adv	B1.1	health
velocidad	speed	noun	B1.1	
vencer	to overcome	verb	B1.1	work
venerar	to venerate	verb	B1.1	health
vengarse	to take revenge	verb	B1.1	health|reflexive
verificar	to verify	verb	B1.1	education|philosophy|tech
vertedero	landfill	noun	B1.1	
veterano	veteran	adj	B1.1	work
victoria	victory	adj	B1.1	
violentamente	violently	adv	B1.1	health
violento	violent	adj	B1.1	society
virtual	virtual	adj	B1.1	tech
virtualización	virtualization	adj	B1.1	tech
virus	virus	noun	B1.1	
visionario	visionary	adj	B1.1	work
visual	visual	adj	B1.1	media
voto	vote	noun	B1.1	society
vulgar	vulgar	verb	B1.1	media
válido	valid	adj	B1.1	philosophy
xenofobia	xenophobia	noun	B1.1	
ya que	since	phrase	B1.1	MWU|comparison|glue|philosophy|time
árbitro	referee	noun	B1.1	
éxito	success	noun	B1.1	work
único	unique	adj	B1.1	philosophy
acciones	shares, stocks	noun	B1.2	
accionista	shareholder	noun	B1.2	
actitud	attitude	noun	B1.2	health
actuación	performance, acting	noun	B1.2	media
acupuntura	acupuncture	noun	B1.2	
adaptable	adaptable	adj	B1.2	
administración	administration	noun	B1.2	work
adquisición	acquisition	noun	B1.2	
agresivo	aggressive	adj	B1.2	
agudo	acute	noun	B1.2	
ahorro	saving	noun	B1.2	
alimentación	eating, nutrition	noun	B1.2	
amenaza	threat	noun	B1.2	
antagonista	antagonist	adj	B1.2	
antioxidante	antioxidant	adj	B1.2	
apéndice	appendix	noun	B1.2	
aranceles	tariffs	noun	B1.2	
armas de destrucción masiva	weapons of mass destruction	phrase	B1.2	MWU
armonía	harmony	noun	B1.2	health|media
asertivo	assertive	adj	B1.2	
asesor de viajes	travel advisor	phrase	B1.2	MWU|glue
atención sanitaria	healthcare	phrase	B1.2	MWU
auditoría	audit	noun	B1.2	
autobiografía	autobiography	noun	B1.2	media
autoestima	self-esteem	noun	B1.2	health
autoimagen	self-image	noun	B1.2	health
autor	author	noun	B1.2	
autoritarismo	authoritarianism	noun	B1.2	
aventura	adventure	adj	B1.2	
bailarín	dancer	noun	B1.2	
balance	balance sheet	adj	B1.2	
ballet	ballet	adj	B1.2	
banda	band	noun	B1.2	
beneficios sociales	social benefits	phrase	B1.2	MWU
bienes	goods, assets	noun	B1.2	
biografía	biography	noun	B1.2	media
bonos	bonds	noun	B1.2	
calidad de vida	quality of life	phrase	B1.2	MWU
calorías	calories	adj	B1.2	
cancelación	cancellation	noun	B1.2	
carbohidrato	carbohydrate	noun	B1.2	
censura	censorship	noun	B1.2	
cláusula	clause	noun	B1.2	
cobertura	coverage	noun	B1.2	
colaboración	collaboration	noun	B1.2	
colección	collection	noun	B1.2	media
compasivo	compassionate	noun	B1.2	
competencia	competition, competence	noun	B1.2	work
competitividad	competitiveness	adj	B1.2	
comportamiento	behavior	noun	B1.2	health
compositor	composer	noun	B1.2	
compulsivo	compulsive	adj	B1.2	
comunicativo	communicative	adj	B1.2	
conciencia	consciousness, awareness	adj	B1.2	health
concurso	contest, game show	noun	B1.2	
condición física	physical condition	phrase	B1.2	MWU
conexión	connection	noun	B1.2	
conflicto armado	armed conflict	phrase	B1.2	MWU
consola	console	noun	B1.2	
contabilidad	accounting	noun	B1.2	
contaminante	pollutant	adj	B1.2	
convalecencia	convalescence	adj	B1.2	
coreografía	choreography	noun	B1.2	
corrupción	corruption	noun	B1.2	society
cortometraje	short film	noun	B1.2	
cotización	quote, price	adj	B1.2	
crecimiento	growth	noun	B1.2	
crisis migratoria	migration crisis	phrase	B1.2	MWU
crisis mundial	world crisis	phrase	B1.2	MWU|glue
crucero	cruise	noun	B1.2	
cumplimiento	compliance	noun	B1.2	
cura	cure	noun	B1.2	
declaración de impuestos	tax return	phrase	B1.2	MWU
declarar	to declare	verb	B1.2	
deducción fiscal	tax deduction	phrase	B1.2	MWU
deflación	deflation	noun	B1.2	
demanda laboral	labor demand	phrase	B1.2	MWU|glue
demora	delay	noun	B1.2	
depresión	depression	noun	B1.2	
derechos de aterrizaje	landing rights	phrase	B1.2	MWU|glue
derechos humanos	human rights	phrase	B1.2	MWU
derivación	referral	adj	B1.2	
desafío	challenge	adj	B1.2	
desarme	disarmament	adj	B1.2	
descanso	rest	noun	B1.2	
deseo	desire	noun	B1.2	health
desertificación	desertification	adj	B1.2	
deshidratación	dehydration	noun	B1.2	
dictadura	dictatorship	adj	B1.2	philosophy|society
dieta	diet	noun	B1.2	
digestión	digestion	noun	B1.2	
dirección	direction, management	adj	B1.2	work
directo	live	adj	B1.2	
dividendo	dividend	noun	B1.2	
documental	documentary	adj	B1.2	
débito	debit	noun	B1.2	
economía	economy	noun	B1.2	
edición	edition	noun	B1.2	
efectos especiales	special effects	phrase	B1.2	MWU
efectos secundarios	side effects	phrase	B1.2	MWU
eficiencia	efficiency	adj	B1.2	
emigrar	to emigrate	verb	B1.2	
emisiones	emissions	noun	B1.2	
emprendedor	entrepreneur, entrepreneurial	adj	B1.2	work
empático	empathetic	adj	B1.2	
energía hidroeléctrica	hydroelectric energy	phrase	B1.2	MWU
enfermedad infecciosa	infectious disease	phrase	B1.2	MWU
ensayo	rehearsal, essay	adj	B1.2	media
equipaje de mano	hand luggage	phrase	B1.2	MWU|glue
escasez de agua	water scarcity	phrase	B1.2	MWU
escritor	writer	noun	B1.2	
estadio	stadium	noun	B1.2	
estilo de vida	lifestyle	phrase	B1.2	MWU
estreno	premiere	noun	B1.2	
evento	event	adj	B1.2	
exclusión social	social exclusion	phrase	B1.2	MWU
excursionista	hiker, day-tripper	noun	B1.2	
exención	exemption	noun	B1.2	
expatriado	expatriate	noun	B1.2	
explotación	exploitation	noun	B1.2	society
exportación	export	noun	B1.2	
extinción	extinction	noun	B1.2	
extrovertido	extroverted	noun	B1.2	
factura	invoice, bill	adj	B1.2	
facturación	check-in	noun	B1.2	
fantasía	fantasy	adj	B1.2	
festival	festival	adj	B1.2	
fibra	fiber	noun	B1.2	
financiación	financing	noun	B1.2	
flexible	flexible	adj	B1.2	
fobia	phobia	noun	B1.2	
fondo	fund	noun	B1.2	
fusión	merger	noun	B1.2	
galería	gallery	adj	B1.2	media
ganancias y pérdidas	profit and loss	phrase	B1.2	MWU|glue
gastos	expenses	noun	B1.2	
gestión	management	adj	B1.2	work
gira	tour	noun	B1.2	
globalización	globalization	adj	B1.2	
grasa	fat	noun	B1.2	
guion	script	noun	B1.2	
guionista	screenwriter	noun	B1.2	
hambre	hunger	noun	B1.2	
herencia	inheritance	noun	B1.2	
hidratación	hydration	noun	B1.2	
higiene	hygiene	noun	B1.2	
homeopatía	homeopathy	noun	B1.2	
horario de llegada	arrival schedule	phrase	B1.2	MWU
horario de salida	departure schedule	phrase	B1.2	MWU
hábito	habit	noun	B1.2	
idea	idea	noun	B1.2	philosophy
idealista	idealistic	adj	B1.2	
importación	import	noun	B1.2	
improvisación	improvisation	noun	B1.2	
impulso	impulse	noun	B1.2	
impunidad	impunity	noun	B1.2	
incentivo	incentive	adj	B1.2	
inconsciente	unconscious	adj	B1.2	health
incumplimiento	non-compliance	noun	B1.2	
ingresos	income	noun	B1.2	
injusticia	injustice	adv	B1.2	philosophy|society
inmaduro	immature	noun	B1.2	
inmigrar	to immigrate	verb	B1.2	
inmunidad	immunity	noun	B1.2	
insomnio	insomnia	noun	B1.2	
inteligencia	intelligence	noun	B1.2	philosophy
interés compuesto	compound interest	phrase	B1.2	MWU
introvertido	introverted	noun	B1.2	
intuición	intuition	noun	B1.2	philosophy
inversión	investment	adj	B1.2	
invitado	guest	noun	B1.2	
irracional	irrational	adj	B1.2	philosophy
itinerario	itinerary	adj	B1.2	
jet lag	jet lag	phrase	B1.2	MWU
lectura	reading	noun	B1.2	
letra	lyrics	adj	B1.2	
liderazgo	leadership	noun	B1.2	society|work
lluvia ácida	acid rain	phrase	B1.2	MWU
lógica	logic	adj	B1.2	philosophy
maduro	mature	noun	B1.2	
malnutrición	malnutrition	adj	B1.2	
marginación	marginalization	adj	B1.2	society
masaje terapéutico	therapeutic massage	phrase	B1.2	MWU
media pensión	half board	phrase	B1.2	MWU
mediación	mediation	noun	B1.2	
medicación	medication	adj	B1.2	
meditación	meditation	noun	B1.2	
melodía	melody	noun	B1.2	media
memoria	memory	noun	B1.2	
mentalidad	mentality	adj	B1.2	health
mercado libre	free market	phrase	B1.2	MWU
metabolismo	metabolism	noun	B1.2	
migración forzada	forced migration	phrase	B1.2	MWU|glue
mineral	mineral	adj	B1.2	
misión	mission	noun	B1.2	
mochilero	backpacker	noun	B1.2	
monopolio	monopoly	noun	B1.2	
multinacional	multinational	adj	B1.2	
músico	musician	adj	B1.2	
narrador	narrator	noun	B1.2	media
nativo	native	adj	B1.2	
necesidad	need, necessity	noun	B1.2	philosophy|society
negociación colectiva	collective bargaining	phrase	B1.2	MWU
nivel	level	noun	B1.2	
nutrición	nutrition	noun	B1.2	
nutriente	nutrient	adj	B1.2	
obra	work	noun	B1.2	media
obsesivo	obsessive	adj	B1.2	
ocio	leisure	noun	B1.2	
oferta laboral	labor supply	phrase	B1.2	MWU|glue
olvido	forgetfulness	adj	B1.2	
opresión	oppression	noun	B1.2	society
origen	origin	noun	B1.2	
orquesta	orchestra	noun	B1.2	
pacificación	pacification	adj	B1.2	
paliativo	palliative	adj	B1.2	
pasajero frecuente	frequent flyer	phrase	B1.2	MWU
pasatiempo	hobby, pastime	noun	B1.2	
pasivo	passive	adj	B1.2	
patrocinio	sponsorship	noun	B1.2	
pensamiento	thought	noun	B1.2	philosophy
pensión completa	full board	phrase	B1.2	MWU
percepción	perception	noun	B1.2	philosophy
personalidad	personality	adj	B1.2	health
planificación	planning	noun	B1.2	work
poema	poem	noun	B1.2	media
poeta	poet	noun	B1.2	
pragmático	pragmatic	adj	B1.2	
precariedad	precariousness	adj	B1.2	
prevención	prevention	adj	B1.2	
problema global	global problem	phrase	B1.2	MWU
productividad	productivity	noun	B1.2	
productor	producer	noun	B1.2	
proliferación nuclear	nuclear proliferation	phrase	B1.2	MWU
propiedad	property	noun	B1.2	
proteccionismo	protectionism	noun	B1.2	
proteína	protein	noun	B1.2	
prólogo	prologue	noun	B1.2	
psicoanálisis	psychoanalysis	adj	B1.2	
psicoterapia	psychotherapy	noun	B1.2	
psiquiatría	psychiatry	noun	B1.2	
publicación	publication	adj	B1.2	
puerta de embarque	boarding gate	phrase	B1.2	MWU
póliza	policy	adj	B1.2	
quiropráctica	chiropractic	adj	B1.2	
racional	rational	adj	B1.2	philosophy
rating	rating	noun	B1.2	
razonamiento	reasoning	noun	B1.2	education|philosophy
reactivación	recovery, reactivation	noun	B1.2	
realista	realistic	adj	B1.2	
reality show	reality show	phrase	B1.2	MWU
reciclaje	recycling	noun	B1.2	
recital	recital	adj	B1.2	
recuerdo	memory, recollection	noun	B1.2	
recuperación	recovery	noun	B1.2	
recursos humanos	human resources	phrase	B1.2	MWU
reembolso	refund	noun	B1.2	
relajación	relaxation	noun	B1.2	
rendimiento	performance, yield	noun	B1.2	
reserva anticipada	advance booking	phrase	B1.2	MWU
reservado	reserved	noun	B1.2	
residuos	waste	noun	B1.2	
retransmisión	rebroadcast	noun	B1.2	
revisión médica	medical check-up	phrase	B1.2	MWU
ritmo	rhythm	noun	B1.2	media
rural	rural	adj	B1.2	
rutina	routine	noun	B1.2	
rígido	rigid	noun	B1.2	
salud	health	adj	B1.2	
seguro	insurance	noun	B1.2	
sensación	sensation	noun	B1.2	philosophy
sensible	sensitive	adj	B1.2	
sistema de salud	health system	phrase	B1.2	MWU
sistema inmunitario	immune system	phrase	B1.2	MWU
sobrecargo	surcharge	noun	B1.2	
sobreexplotación	overexploitation	noun	B1.2	
sociable	sociable	adj	B1.2	
socio	partner	noun	B1.2	
solitario	solitary, lonely	adj	B1.2	
sostenibilidad	sustainability	noun	B1.2	work
startup	startup	noun	B1.2	
subconsciente	subconscious	adj	B1.2	
sueño	sleep	noun	B1.2	
superávit	surplus	noun	B1.2	
taquilla	box office	adj	B1.2	
tasa de interés	interest rate	phrase	B1.2	MWU
telenovela	soap opera	noun	B1.2	
temperamento	temperament	adj	B1.2	health
temporada alta	high season	phrase	B1.2	MWU
temporada baja	low season	phrase	B1.2	MWU
temporal	seasonal	adj	B1.2	
terapia alternativa	alternative therapy	phrase	B1.2	MWU
terminal	terminal	adj	B1.2	
terrorismo	terrorism	noun	B1.2	
todo incluido	all inclusive	phrase	B1.2	MWU
tortura	torture	noun	B1.2	
trabajo infantil	child labor	phrase	B1.2	MWU|glue
transmisión	broadcast	noun	B1.2	
trasbordo	transfer	noun	B1.2	
trastorno	disorder	noun	B1.2	
trata de personas	human trafficking	phrase	B1.2	MWU
tratado comercial	trade agreement	phrase	B1.2	MWU
trauma	trauma	noun	B1.2	
vacunación	vaccination	noun	B1.2	
valores	securities, values	adj	B1.2	
videojuego	video game	noun	B1.2	
violación de derechos	rights violation	phrase	B1.2	MWU
violencia	violence	noun	B1.2	society
visión	vision	noun	B1.2	
vitamina	vitamin	noun	B1.2	
índice	index	noun	B1.2	
a condición de que	on condition that	phrase	B2.1	MWU|comparison|philosophy
a fin de cuentas	in the end	phrase	B2.1	MWU|philosophy
a lo que parece	apparently	phrase	B2.1	MWU|comparison|philosophy
a no ser por	if it weren't for	phrase	B2.1	MWU|glue|philosophy
a no ser que	unless	phrase	B2.1	MWU|comparison|philosophy
a posteriori	a posteriori	phrase	B2.1	MWU|glue
a priori	a priori	phrase	B2.1	MWU|glue
a saber	namely	phrase	B2.1	MWU|philosophy
abandono	abandonment	adj	B2.1	health
abducción	abduction	noun	B2.1	education
absolutismo	absolutism	noun	B2.1	philosophy
abstracción	abstraction	noun	B2.1	philosophy
abstraer	to abstract	verb	B2.1	philosophy
acaso	perhaps	adv	B2.1	philosophy
accidente	accident	adj	B2.1	philosophy
acelerar	to accelerate	verb	B2.1	work
acreditación	accreditation	noun	B2.1	tech
acreditar	to accredit	verb	B2.1	tech
activos intangibles	intangible assets	phrase	B2.1	MWU|work
actualizar	to update	verb	B2.1	work
adaptabilidad	adaptability	noun	B2.1	health
adaptabilidad estratégica	strategic adaptability	phrase	B2.1	MWU|work
adaptación	adaptation	noun	B2.1	
adaptar	to adapt	verb	B2.1	tech|work
administrar	to administer	verb	B2.1	work
ADN	DNA	noun	B2.1	
adopción tecnológica	technology adoption	phrase	B2.1	MWU|tech
afinidad	affinity	noun	B2.1	health
afirmar	to affirm	verb	B2.1	philosophy
agilidad estratégica	strategic agility	phrase	B2.1	MWU|work
agilidad organizacional	organizational agility	phrase	B2.1	MWU|glue|work
agilizar	to streamline	verb	B2.1	work
agujero negro	black hole	phrase	B2.1	MWU
ahondar	to delve into	verb	B2.1	education
ahora bien	now then	phrase	B2.1	MWU|philosophy|time
aislamiento	isolation	noun	B2.1	health
ajustar	to adjust	verb	B2.1	tech|work
al fin y al cabo	after all	phrase	B2.1	MWU|glue|philosophy|time
al parecer	apparently	phrase	B2.1	MWU|philosophy
alejamiento	withdrawal	adj	B2.1	health
alfabetización digital	digital literacy	phrase	B2.1	MWU|tech
alianza	alliance	adj	B2.1	
alineación estratégica	strategic alignment	phrase	B2.1	MWU|work
alma	soul	noun	B2.1	health
almacenamiento	storage	noun	B2.1	
alteridad	alterity	adj	B2.1	
alto el fuego	ceasefire	phrase	B2.1	MWU
amortización	amortization	noun	B2.1	
ampliamente	widely	adv	B2.1	philosophy
anacronismo	anachronism	noun	B2.1	
anarquismo	anarchism	noun	B2.1	
anatomía	anatomy	noun	B2.1	
ante todo	first of all	connector	B2.1	MWU|discourse|glue|philosophy
antiguo	ancient	adj	B2.1	
antipatía	antipathy	adj	B2.1	health
antropología	anthropology	adj	B2.1	tech
análisis bivariado	bivariate analysis	phrase	B2.1	MWU|education
análisis de contenido	content analysis	phrase	B2.1	MWU|education
análisis de correlación	correlation analysis	phrase	B2.1	MWU|education|glue
análisis de regresión	regression analysis	phrase	B2.1	MWU|education
análisis de varianza	variance analysis	phrase	B2.1	MWU|education
análisis de viabilidad	viability analysis	phrase	B2.1	MWU|tech
análisis del discurso	discourse analysis	phrase	B2.1	MWU|education
